ingresos_cliente,anualidad_prestamo,años_casa_propia,telefono_trab,evaluacion_ciudad,score_1,score_2,score_3,score_social,cambio_telefono,moroso
20250.0,2596.95,12.157323818874069,1,2.0,0.5012129250527902,0.5186248226373849,0.5131714918568087,0.1174278550927779,752.0,0
13050.0,2137.5,12.157323818874069,0,2.0,0.5012129250527902,0.566740167,0.5131714918568087,0.1577,0.0,0
16855.246324152788,3837.6,12.157323818874069,0,2.030038427084816,0.823940323,0.414797778,0.5131714918568087,0.1237,5.0,0
15750.0,6397.65,12.157323818874069,0,2.0,0.5012129250527902,0.787616755,0.5131714918568087,0.0598,702.0,0
15750.0,900.0,12.157323818874069,0,2.0,0.5012129250527902,0.326472921,0.5131714918568087,0.1174278550927779,2652.0,0
22500.0,1393.65,12.157323818874069,0,2.0,0.5012129250527902,0.581293811,0.5131714918568087,0.1174278550927779,962.1060562474618,0
22500.0,4032.0,19.0,0,2.0,0.5012129250527902,0.587258635,0.5131714918568087,0.1174278550927779,505.0,0
16200.0,5990.4,14.0,0,3.0,0.463630699,0.5186248226373849,0.5131714918568087,0.066,1100.0,0
6750.0,2722.188350749274,12.157323818874069,0,2.0,0.609275408,0.647068213,0.5131714918568087,0.0,2568.0,0
16855.246324152788,3035.7,12.157323818874069,0,2.0,0.27565791,0.648619764,0.5131714918568087,0.1174278550927779,758.0,0
27000.0,3600.0,12.157323818874069,0,2.0,0.5012129250527902,0.720353916,0.5131714918568087,0.0577,1786.0,0
13500.0,3252.15,12.157323818874069,0,3.0,0.5012129250527902,0.107139836,0.5131714918568087,0.1174278550927779,435.0,0
22500.0,2722.188350749274,12.0,0,2.0,0.711154174,0.681494735,0.492060094,0.0856,2790.0,0
16855.246324152788,2025.0,12.157323818874069,0,2.0,0.26761864,0.352795411,0.5131714918568087,0.1174278550927779,0.0,0
27000.0,2722.188350749274,12.157323818874069,1,1.0,0.499898955,0.689480819,0.5131714918568087,0.1124,28.0,0
18000.0,1712.7,12.157323818874069,0,2.0,0.615232935,0.639813873,0.5131714918568087,0.1174278550927779,1631.0,0
16855.246324152788,2025.0,2.0,0,2.0,0.674660797,0.739963899,0.5131714918568087,0.0567,0.0,0
23490.0,1558.35,12.157323818874069,0,2.0,0.650589688,0.556840435,0.5131714918568087,0.1448,543.0,0
16855.246324152788,5268.6,5.0,1,1.0,0.828023726,0.702211455,0.5131714918568087,0.0191,3783.0,0
12150.0,1657.35,12.157323818874069,1,2.0,0.5012129250527902,0.383604091,0.5131714918568087,0.0186,0.0,0
36000.0,2722.188350749274,4.0,1,1.0,0.769968588,0.549126938,0.805019662,0.1467,2052.0,0
27000.0,5679.45,18.0,0,2.0,0.440972859,0.525613716,0.5131714918568087,0.1174278550927779,1272.0,0
19800.0,1093.95,12.157323818874069,0,1.0,0.5012129250527902,0.585630467,0.5131714918568087,0.334,1692.0,0
20250.0,3149.1,2.0,0,2.0,0.5012129250527902,0.365401481,0.5131714918568087,0.0722,962.1060562474618,0
16855.246324152788,3126.15,12.157323818874069,0,1.0,0.5012129250527902,0.362485725,0.5131714918568087,0.3603,0.0,0
16855.246324152788,2514.15,6.0,0,2.0,0.528320788,0.473485002,0.5131714918568087,0.1174278550927779,0.0,0
14400.0,3990.15,15.0,0,3.0,0.541606779,0.621232642,0.5131714918568087,0.167,962.1060562474618,0
27000.0,4032.0,8.0,0,1.0,0.723312888,0.757540621,0.5131714918568087,0.0186,1903.0,0
13500.0,2722.188350749274,12.157323818874069,1,2.0,0.5012129250527902,0.43916304,0.289611238,0.232,144.0,0
42750.0,6750.0,12.157323818874069,0,2.0,0.5012129250527902,0.087736165,0.5131714918568087,0.0691,0.0,0
16855.246324152788,4987.8,12.157323818874069,0,2.0,0.611289475,0.294464385,0.5131714918568087,0.1174278550927779,962.1060562474618,0
16855.246324152788,631.35,12.157323818874069,1,2.0,0.5012129250527902,0.281587054,0.5131714918568087,0.1174278550927779,656.0,0
16650.0,2668.5,12.157323818874069,0,2.0,0.5012129250527902,0.415110994,0.5131714918568087,0.1174278550927779,1721.0,0
16855.246324152788,861.3,12.157323818874069,0,2.0,0.466465305,0.215142181,0.5131714918568087,0.1174278550927779,796.0,0
16855.246324152788,2722.95,1.0,0,2.0,0.45754964,0.160075753,0.5131714918568087,0.1174278550927779,0.0,0
20250.0,2632.05,12.157323818874069,1,2.0,0.5012129250527902,0.617763594,0.5131714918568087,0.2227,1687.0,0
22500.0,3985.65,13.0,1,2.0,0.5012129250527902,0.451819026,0.5131714918568087,0.0928,744.0,0
29250.0,2722.188350749274,4.0,0,2.0,0.224522961,0.59967724,0.5131714918568087,0.1174278550927779,784.0,0
29250.0,4756.95,12.157323818874069,1,1.0,0.807801339,0.632540857,0.5131714918568087,0.2021,1960.0,0
15750.0,4201.2,14.0,0,2.0,0.5012129250527902,0.720208525,0.5131714918568087,0.0247,1137.0,0
6750.0,1429.65,12.157323818874069,0,2.0,0.485611648,0.162144568,0.5131714918568087,0.1174278550927779,962.1060562474618,0
11250.0,1810.35,12.157323818874069,0,2.0,0.5012129250527902,0.489430482,0.5131714918568087,0.1174278550927779,283.0,0
22500.0,6007.05,20.0,0,3.0,0.5012129250527902,0.554616058,0.5131714918568087,0.1174278550927779,1675.0,0
20250.0,4464.45,12.157323818874069,1,2.0,0.5012129250527902,0.645408466,0.5131714918568087,0.1959,1403.0,0
11250.0,372.15,12.157323818874069,0,2.0,0.5012129250527902,0.325305553,0.5131714918568087,0.1174278550927779,1205.0,0
13500.0,2848.5,4.0,0,2.030038427084816,0.140906192,0.715567296,0.5131714918568087,0.1174278550927779,1015.0,0
13500.0,2297.7,12.157323818874069,1,2.0,0.535196483,0.63097907,0.5131714918568087,0.3175,341.0,0
16855.246324152788,5791.05,12.157323818874069,0,2.0,0.5012129250527902,0.410002146,0.5131714918568087,0.1174278550927779,1404.0,0
9000.0,669.6,12.157323818874069,0,3.0,0.311883525,0.077646031,0.5131714918568087,0.0412,1470.0,0
40500.0,2250.0,12.157323818874069,0,1.0,0.5012129250527902,0.682239482,0.5131714918568087,0.0928,1342.0,0
27000.0,5017.5,17.0,0,2.0,0.586110167,0.473414133,0.5131714918568087,0.1174278550927779,0.0,0
16290.0,2395.8,12.157323818874069,1,2.0,0.768561215,0.66170087,0.5131714918568087,0.0474,3072.0,0
6750.0,1003.95,12.157323818874069,1,2.0,0.214050822,0.677250667,0.5131714918568087,0.1174278550927779,543.0,0
15750.0,3492.45,12.157323818874069,0,2.0,0.5012129250527902,0.680577946,0.5131714918568087,0.1174278550927779,1575.0,0
16855.246324152788,2766.15,12.157323818874069,0,2.0,0.5012129250527902,0.516997377,0.5131714918568087,0.1174278550927779,1429.0,0
22500.0,2807.1,12.157323818874069,0,2.0,0.5012129250527902,0.548444667,0.5131714918568087,0.1175,2566.0,0
7200.0,2722.188350749274,12.157323818874069,0,2.0,0.5012129250527902,0.523077642,0.5131714918568087,0.3392,820.0,0
15750.0,4402.35,15.0,0,3.0,0.304561441,0.163608523,0.5131714918568087,0.1174278550927779,2779.0,0
36000.0,4032.0,7.0,0,1.0,0.5012129250527902,0.157308112,0.5131714918568087,0.1174278550927779,2101.0,0
11700.0,1906.2,12.157323818874069,0,2.0,0.4831368,0.284725158,0.5131714918568087,0.1485,1432.0,0
30150.0,7203.6,9.0,0,1.0,0.5012129250527902,0.473490454,0.5131714918568087,0.1174278550927779,772.0,0
54000.0,4087.8,4.0,0,1.0,0.5012129250527902,0.445652362,0.5131714918568087,0.082,149.0,0
11250.0,2443.5,12.157323818874069,0,2.030038427084816,0.5012129250527902,0.44668984,0.5131714918568087,0.0464,853.0,0
20250.0,2722.188350749274,13.0,0,2.0,0.5012129250527902,0.297997511,0.5131714918568087,0.1174278550927779,1202.0,0
11250.0,1350.0,9.0,1,2.0,0.438322628,0.655826715,0.5131714918568087,0.0763,1768.0,0
16855.246324152788,2459.7,12.157323818874069,0,2.030038427084816,0.5012129250527902,0.555021147,0.5131714918568087,0.133,1519.0,0
24750.0,2722.188350749274,12.157323818874069,1,1.0,0.5012129250527902,0.684194138,0.5131714918568087,0.4072,723.0,0
22500.0,1231.2,5.0,1,2.0,0.5012129250527902,0.624945645,0.5131714918568087,0.1174278550927779,336.0,0
11250.0,2722.188350749274,12.157323818874069,1,3.0,0.444743816,0.604031675,0.479448981,0.0119,2528.0,0
15750.0,2250.0,12.157323818874069,0,2.030038427084816,0.5012129250527902,0.658039534,0.5131714918568087,0.2691,1427.0,0
13500.0,1117.35,12.157323818874069,0,2.0,0.5012129250527902,0.355396118,0.5131714918568087,0.0371,0.0,0
16855.246324152788,3388.05,12.157323818874069,0,2.0,0.519029512,0.159679234,0.5131714918568087,0.066,406.0,0
18000.0,833.85,4.0,1,2.0,0.803441167,0.704861374,0.5131714918568087,0.0753,885.0,0
15750.0,4864.05,12.157323818874069,0,2.0,0.5012129250527902,0.785044928,0.5131714918568087,0.0979,598.0,0
15750.0,2722.188350749274,12.157323818874069,0,2.0,0.189904299,0.363031667,0.626304277,0.1174278550927779,468.0,0
13500.0,1859.4,12.157323818874069,0,2.0,0.666772004,0.465359083,0.5131714918568087,0.3722,2448.0,0
16855.246324152788,2700.45,12.157323818874069,0,3.0,0.141624643,0.615763288,0.5131714918568087,0.1174278550927779,1885.0,0
16855.246324152788,2519.55,8.0,0,3.0,0.5012129250527902,0.333896399,0.5131714918568087,0.1174278550927779,0.0,0
16855.246324152788,5371.65,20.0,0,2.0,0.5012129250527902,0.336459501,0.5131714918568087,0.1174278550927779,945.0,0
15750.0,1593.45,5.0,0,2.0,0.297756378,0.592907688,0.5131714918568087,0.168,232.0,0
16855.246324152788,4531.95,2.0,0,1.0,0.5012129250527902,0.170716265,0.5131714918568087,0.1423,20.0,0
13500.0,2722.188350749274,12.157323818874069,0,2.0,0.663740569,0.689579128,0.791074913,0.1113,2222.0,0
11250.0,2722.188350749274,12.157323818874069,0,2.0,0.250247948,0.461536413,0.345784802,0.1174278550927779,694.0,0
12600.0,2722.188350749274,46.0,0,2.0,0.398147061,0.237972244,0.5131714918568087,0.0082,0.0,0
18000.0,4628.25,12.157323818874069,0,2.0,0.5012129250527902,0.282175782,0.5131714918568087,0.0247,2396.0,0
20250.0,2925.0,3.0,0,2.0,0.5012129250527902,0.542600273,0.5131714918568087,0.0742,2671.0,0
15750.0,1350.0,12.157323818874069,0,2.0,0.368443883,0.495459018,0.5131714918568087,0.1174278550927779,459.0,0
13500.0,3766.95,6.0,0,2.0,0.5012129250527902,0.647218016,0.5131714918568087,0.1174278550927779,0.0,0
9000.0,1009.35,12.157323818874069,1,2.0,0.465574438,0.626722504,0.5131714918568087,0.0619,2322.0,0
16855.246324152788,4194.9,12.157323818874069,0,2.0,0.707046131,0.71447115,0.5131714918568087,0.1174278550927779,1486.0,0
58500.0,4032.0,12.157323818874069,1,1.0,0.5012129250527902,0.710686686,0.5131714918568087,0.1928,1524.0,0
21600.0,3874.05,12.157323818874069,1,2.0,0.5012129250527902,0.5186248226373849,0.5131714918568087,0.0124,0.0,0
15750.0,2722.188350749274,21.0,0,2.0,0.5012129250527902,0.293425087,0.5131714918568087,0.1174278550927779,962.1060562474618,0
13500.0,2722.188350749274,12.157323818874069,0,2.0,0.376607343,0.465598479,0.5131714918568087,0.1335,861.0,0
12600.0,2722.188350749274,12.157323818874069,1,3.0,0.226689649,0.587348739,0.5131714918568087,0.1174278550927779,1986.0,0
15750.0,2500.65,12.157323818874069,0,2.0,0.155629783,0.589228973,0.5131714918568087,0.1174278550927779,2495.0,0
18000.0,900.0,9.0,0,1.0,0.5012129250527902,0.672919431,0.5131714918568087,0.0794,1429.0,0
11250.0,3063.6,12.157323818874069,0,2.0,0.494261809,0.777943106,0.5131714918568087,0.1174278550927779,2038.0,0
15750.0,959.4,12.157323818874069,0,2.0,0.395641833,0.60719157,0.5131714918568087,0.1237,322.0,0
11250.0,3105.9,1.0,0,2.0,0.35920267,0.530463914,0.5131714918568087,0.1021,379.0,0
27000.0,2897.1,12.157323818874069,0,3.0,0.2655137,0.656103073,0.5131714918568087,0.1174278550927779,1723.0,0
20700.0,3367.8,12.157323818874069,1,2.0,0.5012129250527902,0.103221568,0.5131714918568087,0.033,0.0,0
16855.246324152788,1687.5,12.157323818874069,1,2.0,0.605149549,0.623612068,0.5131714918568087,0.1174278550927779,993.0,0
13500.0,1286.55,12.157323818874069,0,3.0,0.702946525,0.146324758,0.5131714918568087,0.1174278550927779,0.0,0
18000.0,3762.45,12.157323818874069,0,2.0,0.5012129250527902,0.219209269,0.5131714918568087,0.0825,244.0,0
29700.0,4933.8,7.0,0,2.0,0.5012129250527902,0.632042607,0.5131714918568087,0.1174278550927779,1418.0,0
11250.0,2615.4,12.157323818874069,1,3.0,0.358568108,0.014877667,0.5131714918568087,0.1174278550927779,995.0,0
9000.0,2722.188350749274,12.157323818874069,1,2.0,0.473409949,0.398291248,0.595456203,0.1174278550927779,484.0,0
11250.0,1979.55,11.0,0,2.0,0.116011821,0.55516156,0.5131714918568087,0.1753,117.0,0
16650.0,2369.25,10.0,1,2.0,0.5012129250527902,0.57859829,0.5131714918568087,0.0876,525.0,0
16650.0,4383.9,12.157323818874069,0,2.0,0.583648489,0.637997689,0.5131714918568087,0.0165,1709.0,0
16855.246324152788,2705.85,7.0,0,2.0,0.5012129250527902,0.617526039,0.5131714918568087,0.1174278550927779,0.0,0
17820.0,2722.188350749274,7.0,1,2.0,0.5012129250527902,0.268271827,0.5131714918568087,0.101,5.0,0
13500.0,2722.188350749274,12.157323818874069,0,2.0,0.5012129250527902,0.65620668,0.612704244,0.0825,347.0,0
13500.0,1738.8,8.0,0,1.0,0.5012129250527902,0.511239927,0.5131714918568087,0.1174278550927779,699.0,0
22500.0,2687.4,20.0,0,2.0,0.5012129250527902,0.731709667,0.5131714918568087,0.0247,1644.0,0
12600.0,2722.188350749274,12.157323818874069,1,2.0,0.625504087,0.274646255,0.5131714918568087,0.0557,962.0,0
17100.0,2604.15,12.157323818874069,0,2.0,0.315199658,0.497940876,0.5131714918568087,0.1174278550927779,168.0,0
7200.0,1025.1,12.157323818874069,0,2.0,0.578762278,0.542741377,0.5131714918568087,0.0495,2152.0,0
66150.0,5550.75,5.0,0,1.0,0.5012129250527902,0.756418263,0.5131714918568087,0.1174278550927779,3385.0,0
16855.246324152788,3193.65,1.0,0,2.0,0.101703163,0.701268613,0.5131714918568087,0.0784,2388.0,0
13500.0,6851.25,12.157323818874069,1,2.0,0.860496689,0.744723595,0.5131714918568087,0.0124,553.0,0
19350.0,3813.3,12.157323818874069,0,2.0,0.5012129250527902,0.753773581,0.5131714918568087,0.1174278550927779,684.0,0
16855.246324152788,4006.35,10.0,0,2.0,0.458422961,0.690813549,0.5131714918568087,0.1174278550927779,2345.0,0
15750.0,2441.25,12.157323818874069,0,2.0,0.5012129250527902,0.537668356,0.5131714918568087,0.0247,759.0,0
8100.0,1609.2,12.157323818874069,1,2.0,0.5012129250527902,0.723195108,0.5131714918568087,0.0443,1479.0,0
15750.0,900.0,4.0,0,2.0,0.5012129250527902,0.598548043,0.5131714918568087,0.1174278550927779,0.0,0
15750.0,4958.55,12.157323818874069,0,2.0,0.395971604,0.692878836,0.5131714918568087,0.5072,489.0,0
14400.0,2722.188350749274,12.0,1,2.0,0.5012129250527902,0.652393141,0.5131714918568087,0.1174278550927779,733.0,0
